,Lights,Refrigerator,Kitchen stove,Dishwasher,Washer,Dryer,Freezer,Other Appliances,Total (5 min)
15:05:00,120,251,0,0,0,0,240,192,803
15:10:00,120,242,1600,0,0,0,240,192,2395
15:15:00,120,242,1600,0,0,0,232,192,2386
15:20:00,120,234,1600,0,0,0,159,192,2305
15:25:00,120,160,1600,0,0,0,0,192,2072
15:30:00,120,0,1600,0,0,0,0,162,1882
15:35:00,360,0,1600,0,0,0,0,162,2122
15:40:00,600,0,1600,0,0,0,0,162,2362
15:45:00,600,80,1600,0,0,0,0,162,2442
15:50:00,600,251,0,0,0,0,0,162,1013
15:55:00,600,242,0,0,0,0,0,162,1004
16:00:00,600,242,0,0,0,0,0,162,1004
16:05:00,480,234,0,0,0,0,79,162,955
16:10:00,480,240,0,0,0,0,249,162,1130
16:15:00,480,251,0,0,0,0,240,162,1133
16:20:00,480,242,0,0,0,0,240,62,1025
16:25:00,240,242,0,0,0,0,232,62,776
16:30:00,240,234,0,0,0,0,159,62,695
16:35:00,360,160,0,0,0,0,0,62,582
16:40:00,120,0,0,0,0,0,0,62,182
16:45:00,120,0,0,0,0,0,0,62,182
16:50:00,120,0,0,0,0,0,0,62,182
16:55:00,120,80,0,0,0,0,0,62,262
17:00:00,120,251,0,0,0,0,0,62,433
17:05:00,120,242,0,0,0,0,0,62,424
17:10:00,120,242,0,0,0,0,0,62,424
17:15:00,520,890,0,0,505,0,79,62,2056
17:20:00,520,159,0,0,505,0,249,62,1495
17:25:00,520,251,0,0,505,0,240,242,1758
17:30:00,400,242,0,0,0,0,240,247,1130
17:35:00,400,242,0,0,0,0,232,247,1121
17:40:00,400,234,0,0,505,0,159,347,1645
17:45:00,400,240,0,0,505,0,0,447,1592
17:50:00,1220,251,0,0,505,0,0,447,2423
17:55:00,1460,259,0,0,0,0,0,447,2166
18:00:00,640,251,0,0,0,0,0,447,1338
18:05:00,640,242,0,0,0,0,0,447,1329
18:10:00,880,242,0,0,0,0,0,447,1569
18:15:00,1000,234,0,0,0,0,0,347,1581
18:20:00,1200,242,0,0,0,0,0,347,1789
18:25:00,1400,234,0,0,0,0,79,347,2060
18:30:00,1400,281,0,0,0,0,249,347,2276
18:35:00,1800,330,0,0,0,0,240,347,2718
18:40:00,2620,242,0,0,0,0,240,347,3450
18:45:00,2380,242,0,0,0,0,232,347,3201
18:50:00,2660,234,0,0,0,0,159,597,3650
18:55:00,2660,160,0,0,0,0,0,597,3417
19:00:00,2660,0,0,0,0,0,0,597,3257
19:05:00,2660,0,0,0,0,0,0,597,3257
19:10:00,2660,0,0,0,0,0,0,597,3257
19:15:00,2260,80,0,0,0,0,0,772,3112
19:20:00,2260,251,0,0,0,0,0,772,3283
19:25:00,2260,242,0,0,0,0,0,492,2994
19:30:00,1440,242,0,0,0,4115,0,492,6289
19:35:00,1440,234,0,0,0,4115,79,242,6110
19:40:00,1440,240,0,0,0,4115,249,242,6285
19:45:00,1440,251,0,0,0,4115,240,242,6288
19:50:00,1240,242,0,0,0,4115,240,242,6080
19:55:00,1240,242,0,0,0,4115,232,242,6071
20:00:00,1440,234,0,0,0,4115,159,62,6010
20:05:00,1480,160,0,0,0,4115,0,62,5817
20:10:00,1240,0,0,0,0,4115,0,62,5417
20:15:00,1240,0,0,0,0,0,0,92,1332
20:20:00,2060,0,0,0,0,0,0,92,2152
20:25:00,2880,80,0,0,0,0,0,92,3052
20:30:00,1240,251,0,0,0,0,0,92,1583
20:35:00,1040,242,0,0,0,0,0,92,1374
20:40:00,840,242,0,0,0,0,0,92,1174
20:45:00,440,234,0,0,0,0,79,92,845
20:50:00,440,240,0,0,0,0,249,92,1020
20:55:00,640,251,0,0,0,0,240,92,1223
21:00:00,640,242,0,0,0,0,240,92,1215
21:05:00,640,242,0,0,0,0,232,92,1206
21:10:00,640,234,0,0,0,0,159,92,1125
21:15:00,400,160,0,0,0,0,0,92,652
21:20:00,200,0,0,0,0,0,0,92,292
21:25:00,200,0,0,0,0,0,0,92,292
21:30:00,200,0,0,0,0,0,0,92,292
21:35:00,200,80,0,0,0,0,0,192,472
21:40:00,200,251,0,0,0,0,0,92,543
21:45:00,200,242,0,0,0,0,0,312,754
21:50:00,0,242,0,0,0,0,0,312,554
21:55:00,0,234,0,0,0,0,79,312,625
22:00:00,0,240,0,0,0,0,249,312,800
22:05:00,0,251,0,0,0,0,240,162,653
22:10:00,0,242,0,0,0,0,240,162,645
22:15:00,0,242,0,0,0,0,232,162,636
22:20:00,0,234,0,0,0,0,159,162,555
22:25:00,0,160,0,0,0,0,0,162,322
22:30:00,0,0,0,0,0,0,0,162,162
22:35:00,240,0,0,0,0,0,0,262,502
22:40:00,240,0,0,0,0,0,0,262,502
22:45:00,0,80,0,0,0,0,0,262,342
22:50:00,0,251,0,0,0,0,0,262,513
22:55:00,0,242,0,0,0,0,0,262,504
23:00:00,0,242,0,0,0,0,0,262,504
23:05:00,0,234,0,0,0,0,79,262,575
23:10:00,0,240,0,0,0,0,249,262,750
23:15:00,0,251,0,0,0,0,240,262,753
23:20:00,0,242,0,0,0,0,240,262,745
23:25:00,0,242,0,0,0,0,883,262,1388
23:30:00,0,234,0,0,0,0,79,262,575
23:35:00,0,160,0,0,0,0,0,162,322
23:40:00,0,0,0,0,0,0,0,1412,1412
23:45:00,0,0,0,0,0,0,0,1412,1412
23:50:00,0,0,0,0,0,0,0,1312,1312
23:55:00,0,80,0,0,0,0,79,1312,1471
0:00:00,0,0,0,0,0,0,0,242,242
0:05:00,0,80,0,0,0,0,0,242,322
0:10:00,0,251,0,0,0,0,0,242,493
0:15:00,0,242,0,0,0,0,0,242,484
0:20:00,0,242,0,0,0,0,0,62,304
0:25:00,0,314,0,0,0,0,0,182,496
0:30:00,0,411,0,0,0,0,79,182,672
0:35:00,0,242,0,0,0,0,249,182,673
0:40:00,0,242,0,0,0,0,240,182,665
0:45:00,0,234,0,0,0,0,240,182,656
0:50:00,0,160,0,0,0,0,232,182,574
0:55:00,0,0,0,0,0,0,159,182,341
1:00:00,0,0,0,0,0,0,0,182,182
1:05:00,0,0,0,0,0,0,0,182,182
1:10:00,0,0,0,0,0,0,0,182,182
1:15:00,0,80,0,0,0,0,0,182,262
1:20:00,0,251,0,0,0,0,0,182,433
1:25:00,0,242,0,0,0,0,0,182,424
1:30:00,0,242,0,0,0,0,0,182,424
1:35:00,0,314,0,0,0,0,0,182,496
1:40:00,0,411,0,0,0,0,79,62,552
1:45:00,0,242,0,0,0,0,249,62,553
1:50:00,0,242,0,0,0,0,240,62,545
1:55:00,0,234,0,0,0,0,240,62,536
2:00:00,0,160,0,0,0,0,232,62,454
2:05:00,0,0,0,0,0,0,159,62,221
2:10:00,0,0,0,0,0,0,0,62,62
2:15:00,0,0,0,0,0,0,0,62,62
2:20:00,0,0,0,0,0,0,0,62,62
2:25:00,0,80,0,0,0,0,0,62,142
2:30:00,0,251,0,0,0,0,0,62,313
2:35:00,0,242,0,0,0,0,0,182,424
2:40:00,0,242,0,0,0,0,0,182,424
2:45:00,0,314,0,0,0,0,0,182,496
2:50:00,0,411,0,0,0,0,79,182,672
2:55:00,0,242,0,0,0,0,249,182,673
3:00:00,0,242,0,0,0,0,240,432,915
3:05:00,0,234,0,0,0,0,240,432,906
3:10:00,0,160,0,0,0,0,232,312,704
3:15:00,0,0,0,0,0,0,159,312,471
3:20:00,0,0,0,0,0,0,0,312,312
3:25:00,0,0,0,0,0,0,0,312,312
3:30:00,0,0,0,0,0,0,0,312,312
3:35:00,0,80,0,0,0,0,0,312,392
3:40:00,0,251,0,0,0,0,0,312,563
3:45:00,0,242,0,0,0,0,0,312,554
3:50:00,0,242,0,0,0,0,0,312,554
3:55:00,0,314,0,0,0,0,0,312,626
4:00:00,0,411,0,0,0,0,79,312,802
4:05:00,0,242,0,0,0,0,249,312,803
4:10:00,0,242,0,0,0,0,240,352,835
4:15:00,0,890,0,0,0,0,240,102,1233
4:20:00,0,80,0,0,0,0,232,102,414
4:25:00,0,0,0,0,0,0,159,102,261
4:30:00,0,0,0,0,0,0,0,102,102
4:35:00,0,0,0,0,0,0,0,102,102
4:40:00,0,0,0,0,0,0,0,102,102
4:45:00,0,159,0,0,0,0,0,102,261
4:50:00,0,501,0,0,0,0,0,102,603
4:55:00,0,501,0,0,0,0,0,102,603
5:00:00,0,493,0,0,0,0,0,352,845
5:05:00,0,476,0,0,0,0,0,352,828
5:10:00,0,402,0,0,0,0,79,352,833
5:15:00,0,234,0,0,0,0,249,352,835
5:20:00,0,242,0,0,0,0,240,352,835
5:25:00,0,234,0,0,0,0,240,312,786
5:30:00,0,201,0,0,0,0,232,312,745
5:35:00,0,80,0,0,0,0,159,312,551
5:40:00,0,0,0,0,0,0,0,312,312
5:45:00,0,0,0,0,0,0,0,312,312
5:50:00,0,0,0,0,0,0,0,312,312
5:55:00,0,80,0,0,0,0,0,312,392
6:00:00,0,251,0,0,0,0,0,312,563
6:05:00,0,242,0,0,0,0,0,312,554
6:10:00,0,242,0,0,0,0,0,312,554
6:15:00,0,314,0,0,0,0,0,312,626
6:20:00,0,411,0,0,0,0,79,312,802
6:25:00,0,242,0,0,0,0,249,312,803
6:30:00,0,242,0,0,0,0,240,312,795
6:35:00,0,234,0,0,0,0,240,312,786
6:40:00,0,160,0,0,0,0,232,312,704
6:45:00,0,0,0,0,0,0,159,312,471
6:50:00,0,0,0,0,0,0,0,312,312
6:55:00,0,0,0,0,0,0,0,312,312
7:00:00,0,0,0,0,0,0,0,62,62
7:05:00,0,80,0,0,0,0,0,62,142
7:10:00,0,251,0,0,0,0,0,62,313
7:15:00,0,242,0,0,0,0,0,62,304
7:20:00,0,242,0,0,0,0,0,62,304
7:25:00,0,314,0,0,0,0,0,62,376
7:30:00,0,411,0,0,0,0,79,62,552
7:35:00,0,242,0,0,0,0,249,62,553
7:40:00,0,242,0,0,0,0,240,62,545
7:45:00,0,234,0,0,0,0,240,62,536
7:50:00,120,160,0,0,0,0,232,62,574
7:55:00,120,0,0,0,0,0,159,62,341
8:00:00,120,0,0,0,0,0,0,62,182
8:05:00,120,0,0,0,0,0,0,62,182
8:10:00,120,0,0,0,0,0,0,62,182
8:15:00,120,80,0,0,0,0,0,62,262
8:20:00,520,251,0,0,0,0,0,62,833
8:25:00,520,242,0,0,0,0,0,62,824
8:30:00,520,242,0,0,0,0,0,62,824
8:35:00,520,314,0,0,0,0,0,162,996
8:40:00,520,411,0,0,0,0,79,162,1172
8:45:00,520,242,0,0,0,0,249,162,1173
8:50:00,520,242,0,0,0,0,240,162,1165
8:55:00,520,234,0,0,0,0,240,162,1156
9:00:00,120,160,0,0,0,0,232,162,674
9:05:00,360,0,0,0,0,0,159,162,681
9:10:00,360,0,0,0,0,0,0,162,522
9:15:00,360,0,1600,0,0,0,0,162,2122
9:20:00,240,0,1600,0,0,0,0,162,2002
9:25:00,240,80,1600,0,0,0,0,162,2082
9:30:00,240,251,1600,0,0,0,0,412,2503
9:35:00,240,242,1600,0,505,0,0,412,2999
9:40:00,240,242,1600,0,505,0,0,412,2999
9:45:00,240,314,1600,0,505,0,0,412,3071
9:50:00,240,411,1600,0,0,0,79,412,2742
9:55:00,240,242,1600,0,0,0,249,412,2743
10:00:00,240,242,1600,0,505,0,240,412,3240
10:05:00,240,234,0,0,505,0,240,412,1631
10:10:00,240,160,0,0,505,0,232,412,1549
10:15:00,240,0,0,0,0,0,159,412,811
10:20:00,240,0,0,0,0,0,0,412,652
10:25:00,240,0,0,0,0,0,0,412,652
10:30:00,240,0,0,0,0,0,0,312,552
10:35:00,240,80,0,0,0,0,0,312,632
10:40:00,240,251,0,0,0,0,0,312,803
10:45:00,1060,242,0,0,0,0,0,312,1614
10:50:00,1060,242,0,0,0,0,0,312,1614
10:55:00,1060,314,0,0,0,4115,0,312,5801
11:00:00,820,411,0,0,0,4115,79,312,5737
11:05:00,820,242,0,0,0,4115,249,312,5738
11:10:00,820,242,0,0,0,4115,240,312,5730
11:15:00,820,234,0,0,0,4115,240,312,5721
11:20:00,820,160,0,0,0,4115,232,312,5639
11:25:00,820,0,0,0,0,4115,159,312,5406
11:30:00,820,0,0,0,0,4115,0,62,4997
11:35:00,820,0,0,0,0,4115,0,62,4997
11:40:00,820,0,0,0,0,0,0,62,882
11:45:00,820,80,0,0,0,4115,0,62,5077
11:50:00,820,251,0,0,0,4115,0,62,5248
11:55:00,820,242,0,0,0,4115,0,62,5239
12:00:00,820,242,0,0,0,4115,0,62,5239
12:05:00,820,314,0,0,0,4115,0,62,5311
12:10:00,820,411,0,0,0,4115,79,62,5487
12:15:00,0,242,0,0,0,4115,249,62,4668
12:20:00,0,242,0,0,0,4115,240,62,4660
12:25:00,0,234,0,0,0,4115,240,62,4651
12:30:00,0,160,0,0,0,0,232,62,454
12:35:00,0,0,0,0,0,0,159,62,221
12:40:00,0,0,0,0,0,0,0,62,62
12:45:00,0,0,0,0,0,0,0,62,62
12:50:00,0,0,0,0,0,0,0,62,62
12:55:00,0,80,0,0,0,0,0,62,142
13:00:00,0,251,0,0,0,0,0,62,313
13:05:00,200,242,0,467,0,0,0,62,971
13:10:00,200,242,0,467,0,0,0,62,971
13:15:00,200,314,0,467,0,0,0,62,1043
13:20:00,200,411,0,467,0,0,79,62,1219
13:25:00,200,242,0,467,0,0,249,62,1220
13:30:00,200,242,0,467,0,0,240,62,1212
13:35:00,200,234,0,467,0,0,240,62,1203
13:40:00,200,160,0,467,0,0,232,62,1121
13:45:00,200,0,0,0,0,0,159,62,421
13:50:00,200,0,0,0,0,0,0,62,262
13:55:00,200,0,0,0,0,0,0,62,262
14:00:00,200,0,0,0,0,0,0,62,262
14:05:00,400,80,0,0,0,0,0,62,542
14:10:00,400,251,0,0,0,0,0,62,713
14:15:00,400,242,0,0,0,0,0,62,704
14:20:00,400,242,0,0,0,0,0,62,704
14:25:00,400,314,0,0,0,0,0,62,776
14:30:00,400,411,0,0,0,0,79,62,952
14:35:00,400,242,0,0,0,0,249,62,953
14:40:00,200,242,0,0,0,0,240,62,745
14:45:00,200,234,0,0,0,0,240,92,766
14:50:00,200,160,0,0,0,0,232,92,684
14:55:00,0,0,0,0,0,0,159,132,291
15:00:00,0,0,0,0,0,0,0,102,102
15:05:00,0,0,0,0,0,0,0,102,102
15:10:00,0,0,0,0,0,0,0,102,102
15:15:00,0,80,0,0,0,0,0,282,362
15:20:00,0,251,0,0,0,0,0,282,533
15:25:00,0,242,0,0,0,0,0,282,524
15:30:00,0,242,0,0,0,0,0,282,524
15:35:00,0,314,0,0,0,0,0,282,596
15:40:00,0,411,0,0,0,0,79,282,772
15:45:00,0,242,0,0,0,0,249,532,1023
15:50:00,0,242,0,0,0,0,240,492,975
15:55:00,0,234,0,0,0,0,240,312,786
16:00:00,0,160,0,0,0,0,232,312,704
16:05:00,200,0,0,0,0,0,159,562,921
16:10:00,200,0,0,0,0,0,0,562,762
16:15:00,200,0,0,0,0,0,0,562,762
16:20:00,200,0,0,0,0,0,0,562,762
16:25:00,400,80,0,0,0,0,0,312,792
16:30:00,400,251,0,0,0,0,0,312,963
16:35:00,400,242,0,0,0,0,0,312,954
16:40:00,400,242,0,0,0,0,0,162,804
16:45:00,400,314,0,0,0,0,0,162,876
16:50:00,400,411,0,0,0,0,79,62,952
16:55:00,600,242,0,0,0,0,249,312,1403
17:00:00,1420,242,0,0,0,0,240,312,2215
17:05:00,1420,234,0,0,0,0,240,352,2246
17:10:00,1420,160,1600,0,0,0,232,352,3764
17:15:00,1420,0,1600,0,0,0,159,352,3531
17:20:00,2040,0,1600,0,0,0,0,352,3992
17:25:00,2660,0,1600,0,0,0,0,352,4612
17:30:00,2660,0,1600,0,0,0,0,102,4362
17:35:00,2660,80,1600,0,0,0,0,102,4442
17:40:00,2780,251,1600,0,0,0,0,102,4733
17:45:00,1960,242,1600,0,0,0,0,102,3904
17:50:00,1760,242,1600,0,0,0,0,102,3704
17:55:00,1960,970,1600,0,0,0,0,102,4632
18:00:00,1960,330,1600,0,0,0,79,102,4071
18:05:00,1960,242,1600,0,0,0,249,202,4253
18:10:00,2200,242,0,0,0,0,240,202,2885
18:15:00,1380,234,0,0,0,0,240,412,2266
18:20:00,560,160,0,0,0,0,883,592,2196
18:25:00,800,80,0,0,0,0,79,592,1551
18:30:00,800,251,0,0,0,0,0,592,1643
18:35:00,800,259,0,0,0,0,0,592,1651
18:40:00,800,251,0,0,0,0,0,592,1643
18:45:00,800,242,0,0,0,0,0,592,1634
18:50:00,680,242,0,0,0,0,79,592,1593
18:55:00,680,234,0,0,0,0,249,592,1755
19:00:00,680,242,0,0,0,0,257,532,1711
19:05:00,680,314,0,0,0,0,249,532,1774
19:10:00,680,451,0,0,0,0,240,532,1904
19:15:00,800,322,0,0,0,0,240,452,1814
19:20:00,640,242,0,0,0,0,232,412,1526
19:25:00,640,234,0,0,0,0,240,412,1526
19:30:00,640,160,0,0,0,0,232,452,1484
19:35:00,440,0,0,0,0,0,199,702,1341
19:40:00,560,0,0,0,0,0,79,702,1341
19:45:00,560,0,0,0,0,0,0,702,1262
19:50:00,560,0,0,0,0,0,0,452,1012
19:55:00,560,80,0,0,0,0,0,412,1052
20:00:00,960,251,0,0,0,0,0,412,1623
20:05:00,960,242,0,0,0,0,0,412,1614
20:10:00,1080,242,0,0,0,0,0,412,1734
20:15:00,1080,314,0,0,0,0,0,412,1806
20:20:00,1900,411,0,0,0,0,79,412,2802
20:25:00,1080,242,0,0,0,0,249,532,2103
20:30:00,1080,242,0,0,0,0,240,532,2095
20:35:00,1080,234,0,0,0,0,240,532,2086
20:40:00,960,160,0,0,0,0,232,532,1884
20:45:00,760,0,0,0,0,0,159,532,1451
20:50:00,760,0,0,0,0,0,0,532,1292
20:55:00,760,0,0,0,0,0,0,532,1292
21:00:00,760,0,0,0,0,0,0,532,1292
21:05:00,520,80,0,0,0,0,0,532,1132
21:10:00,520,251,0,0,0,0,0,712,1483
21:15:00,640,242,0,0,0,0,0,712,1594
21:20:00,640,242,0,0,0,0,0,712,1594
21:25:00,640,314,0,0,0,0,0,712,1666
21:30:00,640,411,0,0,0,0,79,712,1842
21:35:00,640,242,0,0,0,0,249,712,1843
21:40:00,520,242,0,0,0,0,240,712,1715
21:45:00,520,234,0,0,0,0,240,712,1706
21:50:00,120,160,0,0,0,0,232,892,1404
21:55:00,120,0,0,0,0,0,159,892,1171
22:00:00,120,0,0,0,0,0,0,542,662
22:05:00,120,0,0,0,0,0,0,542,662
22:10:00,120,0,0,0,0,0,0,422,542
22:15:00,120,80,0,0,0,0,0,422,622
22:20:00,120,251,0,0,0,0,0,422,793
22:25:00,120,242,0,0,0,0,0,422,784
22:30:00,360,242,0,0,0,0,0,242,844
22:35:00,360,314,0,0,0,0,0,242,916
22:40:00,360,411,0,0,0,0,79,67,917
22:45:00,360,242,0,0,0,0,249,67,918
22:50:00,360,242,0,0,0,0,240,67,910
22:55:00,360,234,0,0,0,0,240,67,901
23:00:00,600,160,0,0,0,0,232,67,1059
23:05:00,360,0,0,0,0,0,159,67,586
23:10:00,360,0,0,0,0,0,0,107,467
23:15:00,360,0,0,0,0,0,0,102,462
23:20:00,360,0,0,0,0,0,0,102,462
23:25:00,360,80,0,0,0,0,0,102,542
23:30:00,360,251,0,0,0,0,0,102,713
23:35:00,360,242,0,0,0,0,0,102,704
23:40:00,360,242,0,0,0,0,0,102,704
23:45:00,360,314,0,0,0,0,0,102,776
23:50:00,360,411,0,0,0,0,79,62,912
23:55:00,0,242,0,0,0,0,249,62,553
0:00:00,0,234,0,0,0,0,159,62,455
0:05:00,0,160,0,0,0,0,0,102,262
0:10:00,0,0,0,0,0,0,0,102,102
0:15:00,0,0,0,0,0,0,0,102,102
0:20:00,0,0,0,0,0,0,0,62,62
0:25:00,0,0,0,0,0,0,0,62,62
0:30:00,120,0,0,0,0,0,0,62,182
0:35:00,120,80,0,0,0,0,0,62,262
0:40:00,360,251,0,0,0,0,0,62,673
0:45:00,360,242,0,0,0,0,79,62,743
0:50:00,360,322,0,0,0,0,249,62,993
0:55:00,360,484,0,0,0,0,240,62,1147
1:00:00,360,402,0,0,0,0,240,1062,2065
1:05:00,360,242,0,0,0,0,232,1062,1896
1:10:00,360,234,0,0,0,0,159,1062,1815
1:15:00,360,160,0,0,0,0,0,1062,1582
1:20:00,360,0,0,0,0,0,0,1062,1422
1:25:00,240,0,0,0,0,0,0,1242,1482
1:30:00,240,0,0,0,0,0,0,1242,1482
1:35:00,240,0,0,0,0,0,0,1242,1482
1:40:00,240,0,0,0,0,0,0,1242,1482
1:45:00,240,80,0,0,0,0,0,242,562
1:50:00,240,251,0,0,0,0,0,242,733
1:55:00,240,242,0,0,0,0,79,242,803
2:00:00,240,322,0,0,0,0,249,242,1053
2:05:00,240,484,0,0,0,0,240,242,1207
2:10:00,240,402,0,0,0,0,240,242,1125
2:15:00,240,242,0,0,0,0,232,242,956
2:20:00,0,234,0,0,0,0,159,242,635
2:25:00,0,160,0,0,0,0,0,242,402
2:30:00,0,0,0,0,0,0,0,242,242
2:35:00,0,0,0,0,0,0,0,242,242
2:40:00,0,0,0,0,0,0,0,242,242
2:45:00,0,0,0,0,0,0,0,242,242
2:50:00,0,0,0,0,0,0,0,242,242
2:55:00,0,80,0,0,0,0,0,62,142
3:00:00,0,251,0,0,0,0,0,62,313
3:05:00,0,242,0,0,0,0,79,62,383
3:10:00,0,322,0,0,0,0,249,62,633
3:15:00,0,484,0,0,0,0,240,62,787
3:20:00,0,402,0,0,0,0,240,62,705
3:25:00,0,242,0,0,0,0,232,92,566
3:30:00,0,234,0,0,0,0,159,342,735
3:35:00,0,160,0,0,0,0,0,342,502
3:40:00,0,0,0,0,0,0,0,342,342
3:45:00,0,0,0,0,0,0,0,342,342
3:50:00,0,0,0,0,0,0,0,372,372
3:55:00,0,0,0,0,0,0,0,412,412
4:00:00,0,0,0,0,0,0,0,412,412
4:05:00,0,80,0,0,0,0,0,372,452
4:10:00,0,251,0,0,0,0,0,552,803
4:15:00,0,242,0,0,0,0,79,522,843
4:20:00,0,322,0,0,0,0,249,522,1093
4:25:00,0,1141,0,0,0,0,240,622,2003
4:30:00,0,322,0,0,0,0,240,622,1184
4:35:00,0,242,0,0,0,0,232,622,1096
4:40:00,0,234,0,0,0,0,159,622,1015
4:45:00,0,160,0,0,0,0,0,522,682
4:50:00,0,0,0,0,0,0,0,272,272
4:55:00,0,80,0,0,0,0,0,522,602
5:00:00,0,251,0,0,0,0,0,522,773
5:05:00,0,259,0,0,0,0,0,522,781
5:10:00,0,251,0,0,0,0,0,522,773
5:15:00,820,242,0,0,0,0,0,522,1584
5:20:00,820,242,0,0,0,0,0,522,1584
5:25:00,820,234,0,0,0,0,79,522,1655
5:30:00,820,322,0,0,0,0,249,522,1913
5:35:00,820,484,0,0,0,0,240,642,2187
5:40:00,820,443,0,0,0,0,240,642,2146
5:45:00,820,322,0,0,0,0,232,642,2016
5:50:00,1020,234,0,0,0,0,159,432,1845
5:55:00,200,160,0,0,0,0,0,432,792
6:00:00,200,0,0,0,0,0,0,432,632
6:05:00,200,0,0,0,0,0,0,432,632
6:10:00,200,0,0,0,0,0,0,432,632
6:15:00,200,0,0,0,0,0,0,432,632
6:20:00,200,0,0,0,0,0,0,432,632
6:25:00,200,80,0,0,0,0,0,182,462
6:30:00,200,251,0,0,0,0,0,182,633
6:35:00,320,242,0,0,0,0,79,182,823
6:40:00,320,322,0,0,0,0,249,182,1073
6:45:00,720,484,0,0,0,0,240,182,1627
6:50:00,720,402,0,0,0,0,240,182,1545
6:55:00,720,242,0,0,0,0,232,182,1376
7:00:00,520,234,0,0,0,0,159,182,1095
7:05:00,520,160,0,0,0,0,0,182,862
7:10:00,520,0,0,0,0,0,0,182,702
7:15:00,520,0,0,0,0,0,0,62,582
7:20:00,520,0,0,0,0,0,0,62,582
7:25:00,520,0,0,0,0,0,0,62,582
7:30:00,520,0,0,0,0,0,0,62,582
7:35:00,520,80,0,0,0,0,0,62,662
7:40:00,520,251,0,0,0,0,0,62,833
7:45:00,320,242,0,0,0,0,79,62,703
7:50:00,1140,322,0,0,0,0,249,62,1773
7:55:00,1140,484,0,0,0,0,240,62,1927
8:00:00,1020,402,0,0,0,0,240,62,1725
8:05:00,1020,242,0,0,0,0,232,62,1556
8:10:00,1020,234,0,0,0,0,159,62,1475
8:15:00,1020,160,0,0,0,0,0,62,1242
8:20:00,1020,0,0,0,0,0,0,102,1122
8:25:00,820,0,0,0,0,0,0,102,922
8:30:00,820,0,0,0,0,0,0,102,922
8:35:00,820,0,0,0,0,0,0,102,922
8:40:00,820,0,0,0,0,0,0,102,922
8:45:00,820,80,0,0,0,0,0,102,1002
8:50:00,820,251,0,0,0,0,0,102,1173
8:55:00,820,242,0,0,0,0,79,102,1243
9:00:00,820,322,0,0,0,0,249,102,1493
9:05:00,820,484,0,0,0,0,240,107,1652
9:10:00,820,402,0,0,0,0,240,107,1570
9:15:00,820,242,0,0,0,0,232,107,1401
9:20:00,820,890,0,0,0,0,159,107,1976
9:25:00,820,80,0,0,0,0,0,102,1002
9:30:00,820,0,0,0,0,0,0,102,922
9:35:00,0,0,0,0,0,0,0,102,102
9:40:00,0,0,0,0,0,0,0,102,102
9:45:00,0,0,0,0,0,0,0,102,102
9:50:00,0,80,0,0,0,0,0,62,142
9:55:00,0,330,0,0,0,0,0,62,392
10:00:00,0,510,0,0,0,0,0,62,572
10:05:00,0,493,0,0,0,0,79,62,634
10:10:00,0,484,0,0,0,0,249,62,795
10:15:00,0,476,0,0,0,0,240,62,779
10:20:00,0,394,0,0,0,0,240,62,696
10:25:00,0,242,0,0,0,0,883,62,1188
10:30:00,0,234,0,0,0,0,79,62,375
10:35:00,120,201,0,0,0,0,0,62,383
10:40:00,120,80,0,0,0,0,0,62,262
10:45:00,120,0,0,0,0,0,0,62,182
10:50:00,120,0,0,0,0,0,0,62,182
10:55:00,520,0,0,0,0,0,79,62,661
11:00:00,520,0,0,0,0,0,249,62,831
11:05:00,520,80,0,0,0,0,257,62,919
11:10:00,520,251,0,0,0,0,249,62,1081
11:15:00,520,242,0,0,0,0,240,62,1065
11:20:00,520,322,0,0,0,0,240,62,1144
11:25:00,520,484,0,0,0,0,232,162,1399
11:30:00,520,402,0,0,0,0,240,162,1325
11:35:00,120,242,0,0,0,0,232,162,756
11:40:00,120,234,0,0,0,0,199,262,815
11:45:00,120,160,0,0,0,0,79,262,621
11:50:00,120,0,0,0,0,0,0,262,382
11:55:00,120,0,0,0,0,0,0,362,482
12:00:00,0,0,0,0,0,0,0,362,362
12:05:00,0,0,0,0,505,0,0,362,867
12:10:00,820,0,0,0,505,0,0,362,1687
12:15:00,820,80,0,0,505,0,0,262,1667
12:20:00,0,251,0,0,0,0,0,262,513
12:25:00,0,242,0,0,0,0,79,262,583
12:30:00,0,322,0,0,505,0,249,262,1338
12:35:00,0,484,0,0,505,0,240,262,1492
12:40:00,0,402,0,0,505,0,240,262,1410
12:45:00,0,242,1600,0,0,0,232,262,2336
12:50:00,0,234,1600,0,0,0,159,262,2255
12:55:00,0,160,1600,0,0,0,0,162,1922
13:00:00,0,0,1600,0,0,0,0,162,1762
13:05:00,0,0,1600,0,0,0,0,162,1762
13:10:00,0,0,1600,0,0,0,0,162,1762
13:15:00,0,0,1600,0,0,0,0,162,1762
13:20:00,0,0,1600,0,0,0,0,412,2012
13:25:00,0,80,1600,0,0,4115,0,442,6237
13:30:00,0,251,1600,0,0,4115,0,412,6378
13:35:00,0,242,1600,0,0,4115,79,312,6348
13:40:00,0,322,0,0,0,4115,249,312,4998
13:45:00,0,484,0,0,0,4115,240,312,5152
13:50:00,0,402,0,0,0,4115,240,312,5070
13:55:00,0,242,0,0,0,4115,232,312,4901
14:00:00,120,234,0,0,0,4115,159,312,4940
