,Lights,Refrigerator,Kitchen stove,Dishwasher,Washer,Dryer,Freezer,Other Appliances,Total (5 min)
20:50:00,1280,80,0,0,0,0,0,162,1522
20:55:00,1280,0,0,0,0,0,0,162,1442
21:00:00,1400,0,0,0,0,0,79,262,1741
21:05:00,1400,0,0,0,0,0,249,382,2031
21:10:00,1200,0,0,0,0,0,240,282,1722
21:15:00,1200,0,0,0,0,0,240,282,1722
21:20:00,1200,0,0,0,0,0,232,462,1894
21:25:00,1200,0,0,0,0,0,159,642,2001
21:30:00,1320,159,0,0,0,0,0,642,2121
21:35:00,2140,501,0,0,0,0,0,542,3183
21:40:00,1900,484,0,0,0,0,0,542,2926
21:45:00,1900,484,0,0,0,0,0,422,2806
21:50:00,1780,468,0,0,0,0,0,422,2670
21:55:00,1420,320,0,0,0,0,0,422,2162
22:00:00,1220,0,0,0,0,0,0,422,1642
22:05:00,1220,0,0,0,0,0,0,422,1642
22:10:00,1220,0,0,0,0,0,79,422,1721
22:15:00,1220,0,0,0,0,0,249,1422,2891
22:20:00,1220,0,0,0,0,0,240,1422,2882
22:25:00,820,0,0,0,0,0,240,1492,2552
22:30:00,820,0,0,0,0,0,232,1532,2584
22:35:00,820,0,0,0,0,0,159,1632,2611
22:40:00,820,159,0,0,0,0,0,1632,2611
22:45:00,820,501,0,0,0,0,0,1632,2953
22:50:00,820,484,0,0,0,0,0,1632,2936
22:55:00,820,484,0,0,0,0,0,1632,2936
23:00:00,820,468,0,0,0,0,0,1452,2740
23:05:00,820,320,0,0,0,0,0,1352,2492
23:10:00,820,0,0,0,0,0,0,1352,2172
23:15:00,820,0,0,0,0,0,0,1352,2172
23:20:00,0,0,0,0,0,0,79,1352,1431
23:25:00,0,0,0,0,0,0,249,1352,1601
23:30:00,0,0,0,0,0,0,240,1352,1592
23:35:00,0,0,0,0,0,0,240,1312,1552
23:40:00,0,0,0,0,0,0,232,1492,1724
23:45:00,0,0,0,0,0,0,159,1242,1401
23:50:00,0,159,0,0,0,0,0,1242,1401
23:55:00,0,501,0,0,0,0,0,242,743
0:00:00,820,80,0,0,0,0,240,242,1382
0:05:00,820,330,0,0,0,0,232,242,1624
0:10:00,820,493,0,0,0,0,159,242,1714
0:15:00,820,484,0,0,0,0,0,242,1546
0:20:00,820,476,0,0,0,0,0,62,1358
0:25:00,820,394,0,0,0,0,0,62,1276
0:30:00,820,160,0,0,0,0,0,242,1222
0:35:00,820,0,0,0,0,0,0,242,1062
0:40:00,820,0,0,0,0,0,0,362,1182
0:45:00,820,0,0,0,0,0,0,362,1182
0:50:00,820,0,0,0,0,0,0,362,1182
0:55:00,820,0,0,0,0,0,79,362,1261
1:00:00,820,0,0,0,0,0,249,362,1431
1:05:00,820,0,0,0,0,0,240,462,1522
1:10:00,0,80,0,0,0,0,240,282,602
1:15:00,0,330,0,0,0,0,232,282,844
1:20:00,0,493,0,0,0,0,159,282,934
1:25:00,0,484,0,0,0,0,0,282,766
1:30:00,820,476,0,0,0,0,0,282,1578
1:35:00,820,394,0,0,0,0,0,282,1496
1:40:00,820,160,0,0,0,0,0,282,1262
1:45:00,820,0,0,0,0,0,0,282,1102
1:50:00,820,0,0,0,0,0,0,282,1102
1:55:00,0,0,0,0,0,0,0,282,282
2:00:00,0,0,0,0,0,0,0,282,282
2:05:00,0,0,0,0,0,0,79,282,361
2:10:00,0,0,0,0,0,0,249,312,561
2:15:00,0,0,0,0,0,0,240,192,432
2:20:00,0,80,0,0,0,0,240,192,512
2:25:00,0,330,0,0,0,0,232,92,654
2:30:00,0,493,0,0,0,0,159,92,744
2:35:00,0,484,0,0,0,0,0,92,576
2:40:00,0,476,0,0,0,0,0,92,568
2:45:00,0,394,0,0,0,0,0,92,486
2:50:00,0,160,0,0,0,0,0,92,252
2:55:00,0,0,0,0,0,0,0,92,92
3:00:00,0,0,0,0,0,0,0,132,132
3:05:00,0,0,0,0,0,0,0,132,132
3:10:00,0,0,0,0,0,0,0,132,132
3:15:00,0,0,0,0,0,0,79,132,211
3:20:00,0,0,0,0,0,0,249,132,381
3:25:00,0,0,0,0,0,0,240,1632,1872
3:30:00,0,80,0,0,0,0,240,1632,1952
3:35:00,0,330,0,0,0,0,232,1632,2194
3:40:00,0,493,0,0,0,0,159,1632,2284
3:45:00,0,484,0,0,0,0,0,1632,2116
3:50:00,0,476,0,0,0,0,0,1632,2108
3:55:00,0,394,0,0,0,0,0,1632,2026
4:00:00,0,160,0,0,0,0,0,1592,1752
4:05:00,0,0,0,0,0,0,0,1682,1682
4:10:00,0,0,0,0,0,0,0,1682,1682
4:15:00,0,0,0,0,0,0,0,1682,1682
4:20:00,0,0,0,0,0,0,0,1682,1682
4:25:00,0,0,0,0,0,0,79,1712,1791
4:30:00,0,0,0,0,0,0,249,1712,1961
4:35:00,0,0,0,0,0,0,240,1712,1952
4:40:00,0,80,0,0,0,0,240,1712,2032
4:45:00,0,330,0,0,0,0,232,1712,2274
4:50:00,0,493,0,0,0,0,159,302,954
4:55:00,0,484,0,0,0,0,0,302,786
5:00:00,0,476,0,0,0,0,0,332,808
5:05:00,0,394,0,0,0,0,0,332,726
5:10:00,820,160,0,0,0,0,0,332,1312
5:15:00,820,0,0,0,0,0,0,332,1152
5:20:00,820,0,0,0,0,0,0,507,1327
5:25:00,0,0,0,0,0,0,0,507,507
5:30:00,0,0,0,0,0,0,0,507,507
5:35:00,0,0,0,0,0,0,79,332,411
5:40:00,0,0,0,0,0,0,249,332,581
5:45:00,0,0,0,0,0,0,240,332,572
5:50:00,0,80,0,0,0,0,240,332,652
5:55:00,0,330,0,0,0,0,232,212,774
6:00:00,0,493,0,0,0,0,159,392,1044
6:05:00,0,484,0,0,0,0,0,392,876
6:10:00,0,476,0,0,0,0,0,392,868
6:15:00,0,394,0,0,0,0,0,392,786
6:20:00,0,160,0,0,0,0,0,392,552
6:25:00,0,0,0,0,0,0,0,392,392
6:30:00,0,0,0,0,0,0,0,392,392
6:35:00,0,0,0,0,0,0,0,392,392
6:40:00,200,0,0,0,0,0,0,462,662
6:45:00,200,0,0,0,0,0,79,342,621
6:50:00,200,0,0,0,0,0,249,342,791
6:55:00,440,0,0,0,0,0,240,342,1022
7:00:00,440,80,0,0,0,0,240,342,1102
7:05:00,440,330,0,0,0,0,232,342,1344
7:10:00,440,493,0,0,0,0,159,342,1434
7:15:00,440,484,0,0,0,0,0,342,1266
7:20:00,440,476,0,0,0,0,0,162,1078
7:25:00,440,394,0,0,0,0,0,162,996
7:30:00,440,160,0,0,0,0,0,262,862
7:35:00,200,0,0,0,0,0,0,262,462
7:40:00,0,0,0,0,0,0,0,262,262
7:45:00,0,0,0,0,0,0,0,262,262
7:50:00,200,0,0,0,0,0,0,262,462
7:55:00,200,0,0,0,0,0,79,262,541
8:00:00,200,0,0,0,0,0,249,262,711
8:05:00,0,0,0,0,0,0,240,262,502
8:10:00,0,80,0,0,0,0,240,262,582
8:15:00,0,330,0,0,0,0,232,262,824
8:20:00,0,493,0,0,0,0,159,262,914
8:25:00,120,484,0,0,0,0,0,262,866
8:30:00,200,476,0,0,0,0,0,262,938
8:35:00,200,394,0,0,0,0,0,162,756
8:40:00,200,160,0,0,0,0,0,162,522
8:45:00,200,0,0,0,0,0,0,162,362
8:50:00,200,0,0,0,0,0,0,162,362
8:55:00,200,0,0,0,0,0,0,162,362
9:00:00,200,0,0,0,0,0,0,162,362
9:05:00,200,0,0,0,0,0,79,162,441
9:10:00,440,0,0,0,0,0,249,162,851
9:15:00,440,0,0,0,0,0,240,62,742
9:20:00,240,80,0,0,0,0,240,62,622
9:25:00,240,330,0,0,0,0,232,62,864
9:30:00,240,493,0,0,0,0,159,62,954
9:35:00,0,484,0,0,0,0,0,62,546
9:40:00,0,476,0,0,0,0,0,62,538
9:45:00,0,394,0,0,0,0,0,62,456
9:50:00,0,160,0,0,0,0,0,242,402
9:55:00,0,0,0,0,0,0,0,242,242
10:00:00,0,0,0,0,0,0,0,242,242
10:05:00,120,0,0,0,0,0,0,242,362
10:10:00,120,0,0,0,0,0,0,242,362
10:15:00,120,0,0,0,0,0,79,242,441
10:20:00,120,0,0,0,0,0,249,242,611
10:25:00,120,0,0,0,0,0,240,242,602
10:30:00,120,80,0,0,0,0,240,242,682
10:35:00,120,330,0,0,0,0,232,1142,1824
10:40:00,120,493,0,0,0,0,159,1142,1914
10:45:00,120,484,0,0,0,0,0,1142,1746
10:50:00,240,476,0,0,0,0,0,1142,1858
10:55:00,240,394,0,0,0,0,0,1142,1776
11:00:00,120,160,0,0,0,0,0,1142,1422
11:05:00,120,0,0,0,0,0,0,962,1082
11:10:00,120,0,0,0,0,0,0,962,1082
11:15:00,120,0,0,0,0,0,0,962,1082
11:20:00,120,0,0,0,0,0,0,962,1082
11:25:00,120,0,0,0,0,0,79,962,1161
11:30:00,0,0,0,0,0,0,249,962,1211
11:35:00,0,0,0,0,0,0,240,962,1202
11:40:00,0,80,0,0,0,0,240,962,1282
11:45:00,0,330,0,0,0,0,232,962,1524
11:50:00,820,493,0,0,0,0,159,962,2434
11:55:00,820,484,0,0,0,0,0,62,1366
12:00:00,820,476,0,0,0,0,0,62,1358
12:05:00,820,394,0,0,0,0,0,62,1276
12:10:00,820,160,0,0,0,0,0,62,1042
12:15:00,820,0,0,0,0,0,0,67,887
12:20:00,820,0,0,0,0,0,0,67,887
12:25:00,820,0,0,0,0,0,0,67,887
12:30:00,820,0,0,0,0,0,0,67,887
12:35:00,820,0,0,0,0,0,79,167,1066
12:40:00,820,0,0,0,0,0,249,167,1236
12:45:00,820,0,0,0,0,0,240,162,1222
12:50:00,820,80,0,0,0,0,240,162,1302
12:55:00,940,330,0,0,0,0,232,162,1664
13:00:00,940,493,0,0,0,0,159,1662,3254
13:05:00,1220,484,0,0,0,0,0,1662,3366
13:10:00,1220,476,0,0,0,0,0,1662,3358
13:15:00,1220,394,0,0,0,0,0,162,1776
13:20:00,1220,160,0,0,0,0,0,162,1542
13:25:00,1220,0,0,0,0,0,0,162,1382
13:30:00,1220,0,0,0,0,0,0,167,1387
13:35:00,1220,0,0,0,0,0,0,167,1387
13:40:00,1220,0,0,0,0,0,0,167,1387
13:45:00,1220,0,0,0,0,0,79,417,1716
13:50:00,400,0,0,0,0,0,249,417,1066
13:55:00,400,0,0,0,0,0,240,417,1057
14:00:00,400,80,0,0,0,0,240,417,1137
14:05:00,400,330,0,0,0,0,232,417,1379
14:10:00,400,493,0,0,0,0,159,417,1469
14:15:00,400,484,0,0,0,0,0,417,1301
14:20:00,400,476,0,0,0,0,0,317,1193
14:25:00,400,394,0,0,0,0,0,317,1111
14:30:00,820,160,0,0,0,0,0,317,1297
14:35:00,1220,0,1600,0,0,0,0,317,3137
14:40:00,1220,0,1600,0,0,0,0,317,3137
14:45:00,400,0,1600,0,0,0,0,317,2317
14:50:00,400,0,1600,0,0,0,0,317,2317
14:55:00,400,0,1600,0,0,0,79,317,2396
15:00:00,400,0,1600,0,0,0,249,317,2566
15:05:00,640,0,1600,0,0,0,240,317,2797
15:10:00,640,80,1600,0,0,0,240,317,2877
15:15:00,640,330,1600,0,0,0,232,317,3119
15:20:00,640,493,0,0,0,0,159,317,1609
15:25:00,640,484,0,0,0,0,0,312,1436
15:30:00,640,476,0,0,0,0,0,312,1428
15:35:00,640,394,1600,0,0,0,0,312,2946
15:40:00,640,160,1600,0,0,0,0,312,2712
15:45:00,640,0,1600,0,0,0,0,312,2552
15:50:00,400,0,1600,0,0,0,0,312,2312
15:55:00,400,0,1600,0,0,0,0,312,2312
16:00:00,400,0,1600,0,0,0,0,312,2312
16:05:00,400,0,1600,0,0,0,79,312,2391
16:10:00,400,0,1600,0,0,0,249,312,2561
16:15:00,400,0,1600,0,0,0,240,312,2552
16:20:00,400,80,1600,0,0,0,240,492,2812
16:25:00,520,330,1600,0,0,0,232,492,3174
16:30:00,240,493,0,0,0,0,159,492,1384
16:35:00,1060,484,0,0,0,0,0,612,2156
16:40:00,1060,476,1600,0,0,0,0,612,3748
16:45:00,1060,394,1600,0,0,0,0,362,3416
16:50:00,1060,160,1600,0,0,0,0,362,3182
16:55:00,1060,0,1600,0,0,0,0,362,3022
17:00:00,1060,0,1600,0,0,0,0,362,3022
17:05:00,1460,0,1600,0,0,0,0,367,3427
17:10:00,1040,0,1600,0,0,0,0,247,2887
17:15:00,1040,0,1600,0,0,0,79,252,2971
17:20:00,1320,0,1600,0,0,0,249,247,3416
17:25:00,1320,0,1600,0,0,0,240,247,3407
17:30:00,1200,80,1600,0,0,0,240,247,3367
17:35:00,1320,330,1600,0,0,0,232,247,3729
17:40:00,1320,493,1600,0,0,0,159,247,3819
17:45:00,1320,484,0,0,0,0,0,247,2051
17:50:00,1320,476,0,0,0,0,0,247,2043
17:55:00,1440,394,0,0,0,0,0,247,2081
18:00:00,1440,160,0,0,0,0,0,247,1847
18:05:00,1440,0,0,0,0,0,0,247,1687
18:10:00,1440,0,0,0,0,0,0,242,1682
18:15:00,1640,0,0,0,0,0,0,312,1952
18:20:00,1640,0,0,0,0,0,0,312,1952
18:25:00,1520,0,0,0,0,0,79,312,1911
18:30:00,1520,0,0,0,0,0,249,312,2081
18:35:00,2340,0,0,0,0,0,240,312,2892
18:40:00,1540,80,0,0,0,0,240,312,2172
18:45:00,1540,330,0,0,505,0,232,312,2919
18:50:00,1540,493,0,0,505,0,159,312,3009
18:55:00,1620,484,0,0,505,0,0,312,2921
19:00:00,2020,1132,0,0,0,0,0,312,3464
19:05:00,2440,314,0,0,0,0,0,312,3066
19:10:00,2440,160,0,0,505,0,0,562,3667
19:15:00,2240,0,0,0,505,0,0,562,3307
19:20:00,2240,0,0,0,505,0,0,562,3307
19:25:00,2440,0,0,0,0,0,0,312,2752
19:30:00,2440,80,0,0,0,0,0,312,2832
19:35:00,2440,251,0,0,0,0,79,312,3082
19:40:00,2440,259,0,0,0,0,249,312,3260
19:45:00,2440,251,0,0,0,0,240,62,2993
19:50:00,1620,242,0,0,0,0,240,62,2165
19:55:00,1220,322,0,0,0,0,883,312,2737
20:00:00,400,484,0,0,0,0,79,312,1276
20:05:00,640,484,0,0,0,0,0,62,1186
20:10:00,640,476,0,0,0,4115,0,62,5293
20:15:00,640,435,0,0,0,4115,0,62,5252
20:20:00,840,240,0,0,0,4115,0,92,5287
20:25:00,840,0,0,0,0,4115,79,92,5126
20:30:00,1080,0,0,0,0,4115,249,92,5536
20:35:00,1080,0,0,0,0,4115,257,92,5544
20:40:00,1080,0,0,0,0,4115,249,92,5536
20:45:00,1080,0,0,0,0,4115,240,92,5527
20:50:00,1080,0,0,0,0,4115,240,92,5527
20:55:00,440,0,0,0,0,4115,232,192,4979
21:00:00,440,80,0,0,0,4115,240,192,5067
21:05:00,1260,330,0,0,0,4115,232,292,6229
21:10:00,1260,493,0,0,0,0,199,292,2244
21:15:00,1260,484,0,0,0,0,79,292,2115
21:20:00,1260,476,0,0,0,0,0,322,2058
21:25:00,1260,1050,0,0,0,0,0,322,2632
21:30:00,1260,80,0,0,0,0,0,322,1662
21:35:00,1420,0,0,0,0,0,0,292,1712
21:40:00,1420,0,0,0,0,0,0,292,1712
21:45:00,1420,0,0,0,0,0,0,292,1712
21:50:00,1420,0,0,0,0,0,0,542,1962
21:55:00,600,80,0,0,0,0,79,542,1301
22:00:00,600,251,0,0,0,0,249,542,1641
22:05:00,600,259,0,0,0,0,240,542,1641
22:10:00,600,330,0,0,0,0,240,1442,2613
22:15:00,400,493,0,0,0,0,232,1342,2467
22:20:00,400,484,0,0,0,0,159,1242,2285
22:25:00,400,476,0,0,0,0,0,1242,2118
22:30:00,400,476,0,0,0,0,0,1242,2118
22:35:00,400,394,0,0,0,0,0,1242,2036
22:40:00,400,201,0,0,0,0,0,1242,1843
22:45:00,0,80,1600,0,0,0,0,1242,2922
22:50:00,0,0,1600,0,0,0,0,1312,2912
22:55:00,0,0,1600,0,0,0,0,1432,3032
23:00:00,820,0,1600,0,0,0,0,1432,3852
23:05:00,820,0,1600,0,0,0,79,1432,3931
23:10:00,820,0,1600,0,0,0,249,1332,4001
23:15:00,820,0,1600,0,0,0,240,1332,3992
23:20:00,820,80,1600,0,0,0,240,432,3172
23:25:00,820,330,1600,0,0,0,232,432,3414
23:30:00,820,493,1600,0,0,0,159,432,3504
23:35:00,820,484,1600,0,0,0,0,432,3336
23:40:00,0,476,1600,0,0,0,0,432,2508
23:45:00,200,394,1600,0,0,0,0,432,2626
23:50:00,200,160,1600,0,0,0,0,182,2142
23:55:00,0,0,0,0,0,0,0,92,92
0:00:00,480,0,0,0,0,0,232,192,904
0:05:00,480,0,0,0,0,0,159,192,831
0:10:00,480,0,0,0,0,0,0,192,672
0:15:00,480,0,0,0,0,0,0,162,642
0:20:00,480,80,0,0,0,0,0,162,722
0:25:00,480,251,0,0,0,0,0,202,933
0:30:00,480,242,0,0,0,0,0,202,924
0:35:00,480,242,0,0,0,0,0,202,924
0:40:00,240,314,0,0,0,0,0,202,756
0:45:00,240,411,0,0,0,0,0,202,853
0:50:00,240,242,0,0,0,0,79,202,763
0:55:00,240,242,0,0,0,0,249,202,933
1:00:00,240,234,0,0,0,0,240,452,1166
1:05:00,240,160,0,0,0,0,240,352,992
1:10:00,240,0,0,0,0,0,232,102,574
1:15:00,240,0,0,0,0,0,159,102,501
1:20:00,0,0,0,0,0,0,0,102,102
1:25:00,0,0,0,0,0,0,0,102,102
1:30:00,0,80,0,0,0,0,0,102,182
1:35:00,0,251,0,0,0,0,0,62,313
1:40:00,0,242,0,0,0,0,0,62,304
1:45:00,0,242,0,0,0,0,0,312,554
1:50:00,0,314,0,0,0,0,0,62,376
1:55:00,0,411,0,0,0,0,0,62,473
2:00:00,0,242,0,0,0,0,79,62,383
2:05:00,0,242,0,0,0,0,249,62,553
2:10:00,0,234,0,0,0,0,240,62,536
2:15:00,0,160,0,0,0,0,240,62,462
2:20:00,0,0,0,0,0,0,232,62,294
2:25:00,0,0,0,0,0,0,159,62,221
2:30:00,0,0,0,0,0,0,0,62,62
2:35:00,0,0,0,0,0,0,0,62,62
2:40:00,0,80,0,0,0,0,0,62,142
2:45:00,0,251,0,0,0,0,0,62,313
2:50:00,0,242,0,0,0,0,0,62,304
2:55:00,0,242,0,0,0,0,0,1062,1304
3:00:00,0,314,0,0,0,0,0,1062,1376
3:05:00,0,411,0,0,0,0,0,1062,1473
3:10:00,0,242,0,0,0,0,79,1062,1383
3:15:00,0,242,0,0,0,0,249,1062,1553
3:20:00,0,234,0,0,0,0,240,1062,1536
3:25:00,0,160,0,0,0,0,240,1062,1462
3:30:00,0,0,0,0,0,0,232,1062,1294
3:35:00,0,0,0,0,0,0,159,1062,1221
3:40:00,0,0,0,0,0,0,0,1062,1062
3:45:00,0,0,0,0,0,0,0,1062,1062
3:50:00,0,80,0,0,0,0,0,1062,1142
3:55:00,0,251,0,0,0,0,0,1062,1313
4:00:00,400,242,0,0,0,0,0,1062,1704
4:05:00,400,242,0,0,0,0,0,1062,1704
4:10:00,400,970,0,0,0,0,0,1062,2432
4:15:00,400,330,0,0,0,0,0,62,792
4:20:00,400,242,0,0,0,0,79,62,783
4:25:00,640,242,0,0,0,0,249,62,1193
4:30:00,640,234,0,0,0,0,240,62,1176
4:35:00,640,160,0,0,0,0,240,62,1102
4:40:00,640,80,0,0,0,0,232,62,1014
4:45:00,640,251,0,0,0,0,159,92,1141
4:50:00,640,259,0,0,0,0,0,62,961
4:55:00,240,251,0,0,0,0,0,62,553
5:00:00,240,242,0,0,0,0,0,62,544
5:05:00,240,242,0,0,0,0,0,242,724
5:10:00,240,234,0,0,0,0,0,362,836
5:15:00,240,242,0,0,0,0,0,362,844
5:20:00,240,314,0,0,0,0,0,182,736
5:25:00,0,451,0,0,0,0,0,182,633
5:30:00,0,322,0,0,0,0,79,182,583
5:35:00,0,242,0,0,0,0,249,182,673
5:40:00,0,234,0,0,0,0,240,182,656
5:45:00,0,160,0,0,0,0,240,182,582
5:50:00,0,0,0,0,0,0,232,182,414
5:55:00,0,0,0,0,0,0,159,182,341
6:00:00,0,0,0,0,0,0,0,1182,1182
6:05:00,820,0,0,0,0,0,0,1182,2002
6:10:00,820,80,0,0,0,0,0,1182,2082
6:15:00,820,251,0,0,0,0,0,1182,2253
6:20:00,820,242,0,0,0,0,0,1182,2244
6:25:00,820,242,0,0,0,0,0,1062,2124
6:30:00,820,314,0,0,0,0,0,1062,2196
6:35:00,820,411,0,0,0,0,0,1062,2293
6:40:00,820,242,0,0,0,0,79,1062,2203
6:45:00,940,242,0,0,0,0,249,1062,2493
6:50:00,1180,890,0,0,0,0,240,1062,3373
6:55:00,1180,80,0,0,0,0,240,1062,2562
7:00:00,360,0,0,0,0,0,232,1062,1654
7:05:00,360,0,0,0,0,0,159,1312,1831
7:10:00,360,0,0,0,0,0,0,1312,1672
7:15:00,360,0,0,0,0,0,0,1312,1672
7:20:00,360,159,0,0,0,0,0,1312,1831
7:25:00,360,501,0,0,0,0,0,1312,2173
7:30:00,360,501,0,0,0,0,0,1312,2173
7:35:00,520,493,0,0,0,0,0,1312,2325
7:40:00,520,476,0,0,0,0,0,312,1308
7:45:00,400,402,0,0,0,0,0,312,1114
7:50:00,400,234,1600,0,0,0,79,62,2375
7:55:00,400,242,1600,0,0,0,249,62,2553
8:00:00,0,234,1600,0,0,0,240,62,2136
8:05:00,0,201,1600,0,0,0,240,62,2103
8:10:00,0,80,1600,0,0,0,232,62,1974
8:15:00,0,0,1600,0,0,0,159,62,1821
8:20:00,0,0,1600,0,0,0,0,242,1842
8:25:00,0,0,1600,0,0,0,0,62,1662
8:30:00,0,80,0,0,0,0,0,62,142
8:35:00,0,251,1600,0,0,0,0,62,1913
8:40:00,0,242,1600,0,0,0,0,62,1904
8:45:00,0,242,1600,0,0,0,0,62,1904
8:50:00,120,314,1600,0,0,0,0,62,2096
8:55:00,120,411,1600,0,0,0,0,62,2193
9:00:00,120,242,1600,0,0,0,79,62,2103
9:05:00,120,242,1600,0,0,0,249,62,2273
9:10:00,120,234,1600,0,0,0,240,62,2256
9:15:00,120,160,1600,0,0,0,240,62,2182
9:20:00,120,0,1600,0,0,0,232,62,2014
9:25:00,120,0,1600,0,0,0,159,62,1941
9:30:00,120,0,1600,0,0,0,0,62,1782
9:35:00,120,0,0,0,0,0,0,62,182
9:40:00,120,80,0,0,0,0,0,62,262
9:45:00,120,251,0,0,0,0,0,62,433
9:50:00,120,242,0,0,0,0,0,62,424
9:55:00,120,242,0,0,0,0,0,62,424
10:00:00,120,314,0,0,0,0,0,62,496
10:05:00,120,411,0,0,0,0,0,62,593
10:10:00,120,242,0,0,0,0,79,1062,1503
10:15:00,120,242,0,0,0,0,249,1062,1673
10:20:00,120,234,0,0,0,0,240,1062,1656
10:25:00,120,160,0,0,0,0,240,1092,1612
10:30:00,0,0,0,0,0,0,232,1092,1324
10:35:00,0,0,0,0,0,0,159,1092,1251
10:40:00,120,0,0,0,0,0,0,2092,2212
10:45:00,120,0,0,0,0,0,0,2092,2212
10:50:00,120,80,0,0,0,0,0,2192,2392
10:55:00,120,251,0,0,0,0,0,2192,2563
11:00:00,120,242,0,0,0,0,0,2262,2624
11:05:00,240,242,0,0,0,0,0,2262,2744
11:10:00,240,314,0,0,0,0,0,2262,2816
11:15:00,240,411,0,0,0,0,0,2262,2913
11:20:00,240,242,0,0,0,0,79,2262,2823
11:25:00,120,242,0,0,0,0,249,2262,2873
11:30:00,120,234,0,0,0,0,240,2267,2861
11:35:00,120,160,0,0,0,0,240,2267,2787
11:40:00,120,0,0,0,0,0,232,262,614
11:45:00,120,0,0,0,0,0,159,262,541
11:50:00,120,0,0,0,0,0,0,262,382
11:55:00,120,0,0,0,0,0,0,262,382
12:00:00,360,80,0,0,0,0,0,262,702
12:05:00,360,251,0,0,0,0,0,262,873
12:10:00,240,242,0,0,0,0,0,262,744
12:15:00,240,242,0,0,0,0,0,262,744
12:20:00,240,314,0,0,0,0,0,262,816
12:25:00,240,411,0,0,0,0,0,262,913
12:30:00,480,242,0,0,0,0,79,162,963
12:35:00,480,242,0,0,0,0,249,262,1233
12:40:00,480,234,0,0,0,0,240,262,1216
12:45:00,480,160,0,0,0,0,240,162,1042
12:50:00,480,0,0,0,0,0,232,162,874
12:55:00,480,0,0,0,0,0,159,162,801
13:00:00,480,0,0,0,0,0,0,162,642
13:05:00,480,0,0,0,0,0,0,162,642
13:10:00,0,80,0,0,0,0,0,162,242
13:15:00,0,251,0,0,0,0,0,192,443
13:20:00,0,242,0,0,0,0,0,192,434
13:25:00,0,242,0,0,0,0,0,192,434
13:30:00,0,314,0,0,0,0,0,192,506
13:35:00,0,411,0,0,0,0,0,192,603
13:40:00,0,242,0,0,0,0,79,192,513
13:45:00,0,242,0,0,0,0,249,192,683
13:50:00,0,234,0,0,0,0,240,192,666
13:55:00,0,160,0,0,0,0,240,192,592
14:00:00,0,0,0,0,0,0,883,192,1075
14:05:00,0,0,0,0,0,0,79,192,271
14:10:00,0,0,0,0,0,0,0,92,92
14:15:00,240,0,0,0,0,0,0,92,332
14:20:00,240,80,0,0,0,0,0,92,412
14:25:00,240,251,0,0,0,0,0,92,583
14:30:00,240,242,0,0,0,0,79,92,653
14:35:00,240,242,0,0,0,0,249,92,823
14:40:00,480,314,0,0,0,0,257,92,1143
14:45:00,480,411,0,0,0,0,249,122,1261
14:50:00,480,242,0,0,0,0,240,122,1085
14:55:00,480,242,0,0,0,0,240,122,1085
15:00:00,240,234,0,0,0,0,232,372,1078
15:05:00,240,160,0,0,0,0,240,372,1012
15:10:00,240,0,0,0,0,0,232,372,844
15:15:00,240,0,0,0,0,0,199,342,781
15:20:00,440,0,0,0,0,0,79,342,861
15:25:00,680,0,0,0,0,0,0,342,1022
15:30:00,240,80,0,0,0,0,0,312,632
15:35:00,240,251,0,0,0,0,0,342,833
15:40:00,240,242,0,0,0,0,0,1342,1824
15:45:00,240,242,0,0,0,0,0,342,824
15:50:00,240,314,0,0,0,0,0,342,896
15:55:00,240,411,0,0,0,0,0,342,993
16:00:00,240,242,0,0,0,0,79,342,903
16:05:00,240,242,0,0,0,0,249,92,823
16:10:00,240,234,0,0,0,0,240,92,806
16:15:00,240,160,0,0,0,0,240,92,732
16:20:00,240,0,0,0,0,0,232,92,564
16:25:00,240,0,0,0,0,0,159,92,491
16:30:00,240,0,0,0,0,0,0,92,332
16:35:00,240,0,0,0,0,0,0,92,332
16:40:00,240,80,0,0,0,0,0,92,412
16:45:00,240,251,0,0,0,0,0,272,763
16:50:00,640,242,0,0,0,0,0,522,1404
16:55:00,400,242,0,0,0,0,0,1722,2364
17:00:00,520,314,0,0,0,0,0,1722,2556
17:05:00,520,411,0,0,0,0,0,1722,2653
17:10:00,520,242,0,0,0,0,79,1692,2533
17:15:00,520,242,0,0,0,0,249,1692,2703
17:20:00,120,234,0,0,0,0,240,1692,2286
17:25:00,120,160,0,0,0,0,240,492,1012
17:30:00,120,0,0,0,0,0,232,492,844
17:35:00,940,0,0,0,0,0,159,492,1591
17:40:00,940,0,0,0,0,0,0,492,1432
17:45:00,940,0,0,0,0,0,0,492,1432
17:50:00,1140,80,0,0,0,0,0,492,1712
17:55:00,1340,251,0,0,0,0,0,492,2083
18:00:00,1340,242,0,0,0,0,0,672,2254
18:05:00,1340,242,0,0,0,0,0,672,2254
18:10:00,1340,314,0,0,0,0,0,672,2326
18:15:00,1740,411,0,0,0,0,0,702,2853
18:20:00,1740,242,0,0,0,0,79,702,2763
18:25:00,1620,242,0,0,0,0,249,702,2813
18:30:00,1620,234,0,0,0,0,240,702,2796
18:35:00,1620,160,0,0,0,0,240,952,2972
18:40:00,1620,0,1600,0,0,0,232,522,3974
18:45:00,1820,0,1600,0,0,0,159,92,3671
18:50:00,1000,0,1600,0,0,0,0,192,2792
